Date,NVDA,AAPL,MSFT,GOOGL,AVGO,GOOG,META,ASML,COST,CSCO,AZN,MU,TMUS,PEP,LRCX,LIN,QCOM,INTC,INTU,AMAT,BKNG,AMGN,KLAC,GILD,TXN,ADBE,HON,MELI,CEG,ADI,ADP,CMCSA,SBUX,MRVL,MDLZ,CTAS,MAR,TRI,REGN,CSX,MNST,PYPL,AEP,ADSK,NXPI,ROST,PCAR,EA,ROP,XEL,BKR,TTWO,FAST,EXC,PAYX,FANG,CCEP,KDP,CTSH,GEHC,MCHP,VRSK,ODFL,KHC,CDW
2017-09-07 00:00:00-04:00,,,,,,,,,,,,,,,,0.788,,,,,,,,,,,,,,0.45,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12 00:00:00-04:00,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,
2017-09-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,
2017-09-18 00:00:00-04:00,,,,,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04 00:00:00-04:00,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,
2017-10-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,
2017-10-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
2017-11-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,
2017-11-06 00:00:00-05:00,,,,,,,,,,,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,
2017-11-10 00:00:00-05:00,,0.1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166667,,,,,,,,,,,,,,,,,,
2017-11-14 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233951,,,,,,,,,,,
2017-11-15 00:00:00-05:00,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,0.358255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 00:00:00-05:00,,,,,,,,,0.5,,,,,,,,,,,,,1.15,,,,,0.672992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,
2017-11-17 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,0.15,,,,,,
2017-11-20 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815,,,,
2017-11-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22 00:00:00-05:00,0.00375,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2017-11-28 00:00:00-05:00,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30 00:00:00-05:00,,,,,,,,,,,,,,0.805,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,
2017-12-05 00:00:00-05:00,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033333,,
2017-12-06 00:00:00-05:00,,,,,,,,,,,,,,,,0.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,0.58,,,,,,,
2017-12-14 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18 00:00:00-05:00,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,
2017-12-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04 00:00:00-05:00,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,,,
2018-01-09 00:00:00-05:00,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925,,,,,,,,,,,,
2018-01-31 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
2018-02-02 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,
2018-02-06 00:00:00-05:00,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,
2018-02-09 00:00:00-05:00,,0.1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.166667,,,,,,,,,,,,,,,,,,
2018-02-14 00:00:00-05:00,,,0.42,,,,,,,,,,,,,,,,,,,1.32,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246077,,,,,,,,,,,
2018-02-15 00:00:00-05:00,,,,,,,,,0.5,,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1815,,,,
2018-02-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358255,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,
2018-02-22 00:00:00-05:00,0.00375,,,,,,,,,,,,,,,,,,,,,,,,,,0.672992,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2018-02-26 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,
2018-02-27 00:00:00-05:00,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073333,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01 00:00:00-05:00,,,,,,,,,,,,,,0.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043333,,
2018-03-06 00:00:00-05:00,,,,,,,,,,,,,,,0.05,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,
2018-03-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,
2018-03-15 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,,,,,,,,,,,,,,,
2018-03-20 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,
2018-03-21 00:00:00-04:00,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04 00:00:00-04:00,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,,,
2018-04-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925,,,,,,,,,,,,
2018-04-27 00:00:00-04:00,,,,,,,,1.718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04 00:00:00-04:00,,,,,,,,,,,,,,,,,,0.3,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,
2018-05-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,
2018-05-10 00:00:00-04:00,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11 00:00:00-04:00,,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,,,,
2018-05-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,0.186667,,,,,,,0.246077,,,,,,,,,,,
2018-05-16 00:00:00-04:00,,,0.42,,,,,,,,,,,,,,,,,,,1.32,,,,,,,,,,,,,,,,0.358255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672992,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,
2018-05-18 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,0.182,,,,
2018-05-21 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,0.2,,,,,,
2018-05-23 00:00:00-04:00,0.00375,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2018-05-29 00:00:00-04:00,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073333,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31 00:00:00-04:00,,,,,,,,,,,,,,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-05 00:00:00-04:00,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043333,,
2018-06-06 00:00:00-04:00,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-07 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-11 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,,,,,,,,,,,,,,,
2018-06-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,
2018-06-19 00:00:00-04:00,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 00:00:00-04:00,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,,,
2018-07-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-10 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.75,,,,,,,
2018-07-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
2018-07-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-31 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,
2018-08-03 00:00:00-04:00,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 00:00:00-04:00,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-08 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-09 00:00:00-04:00,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,
2018-08-10 00:00:00-04:00,,0.1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186667,,,,0.18,,,,,,,,,,,,,,
2018-08-14 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.246077,,,,,,,,,,,
2018-08-15 00:00:00-04:00,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-16 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,0.672992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,
2018-08-17 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,
2018-08-20 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.182,,,,
2018-08-21 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,0.2,,,,,,
2018-08-22 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-23 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
2018-08-29 00:00:00-04:00,0.00375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-30 00:00:00-04:00,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,0.073333,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-04 00:00:00-04:00,,,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-05 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043333,,
2018-09-06 00:00:00-04:00,,,,,,,,,,,,,,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-11 00:00:00-04:00,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-12 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,,,,,,,,,,,,,,,
2018-09-13 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,0.69,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,
2018-09-18 00:00:00-04:00,,,,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,
2018-09-27 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04 00:00:00-04:00,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413,,,,,,,,,0.15,,,,,,,
2018-10-09 00:00:00-04:00,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-23 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,
2018-10-30 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31 00:00:00-04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,,
2018-11-06 00:00:00-05:00,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-08 00:00:00-05:00,,0.1825,,,,,,,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5125,,,,,,,0.67,,,,,,,,,,,,,,0.32,,,,,,,,
2018-11-09 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.186667,,,,,,,,,,,,,,,,,,
2018-11-14 00:00:00-05:00,,,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,0.246077,,,,,,,,,,,
2018-11-15 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,1.32,0.75,,,,0.772856,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,0.625,
2018-11-16 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,
2018-11-19 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,
2018-11-20 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,0.1825,,,,
2018-11-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-23 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295
2018-11-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29 00:00:00-05:00,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073333,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-04 00:00:00-05:00,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-06 00:00:00-05:00,,,,,,,,,,,,,,0.928,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.225,,,,,,,,,,,,,,,,,0.043333,,
2018-12-13 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,0.79,,,,,,,,,,,,,,0.25,,1.333333,,,,,,,,,,,,,,,,,,
2018-12-17 00:00:00-05:00,,,,,,,,,,,,,,,,0.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-18 00:00:00-05:00,,,,,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-24 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-27 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,
2018-12-28 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
